Id,SalePrice
1650,114324.35119449272
1651,122325.15937957141
1652,99564.69319130827
1653,99623.85388207856
1654,150731.3260963797
1655,143781.0385247432
1656,142129.45992895984
1657,147533.1749927483
1658,144796.12298959022
1659,126833.48305525549
1660,161893.11413091279
1661,494362.3108338063
1662,367077.4877262629
1663,380851.5464110562
1664,498341.3760218456
1665,307019.1353597997
1666,329234.29836929095
1667,394305.1991960957
1668,323638.84781106893
1669,291503.5047048646
1670,337828.1831776872
1671,262054.304363383
1672,531880.1707423083
1673,314040.8698166574
1674,249400.8689775933
1675,183549.95467292934
1676,190498.70172100165
1677,229420.4311585072
1678,511084.01753226924
1679,421796.19110309787
1680,331162.626903191
1681,272180.7731366861
1682,304614.8588080858
1683,174772.1618881364
1684,170434.44605620648
1685,169793.0657185692
1686,170322.6589049362
1687,165844.51582810312
1688,185839.74251879638
1689,194116.0494324017
1690,191082.48563384748
1691,187619.06505838686
1692,263494.12028076616
1693,166997.42398977268
1694,181723.38538304646
1695,166743.58009212365
1696,263614.18800493545
1697,172948.06550592236
1698,360961.46858089836
1699,322961.6137328194
1700,243704.78096409622
1701,261052.5124269263
1702,244894.54359971243
1703,253354.47356044457
1704,282509.14119272545
1705,235827.5717950591
1706,465172.44434650266
1707,222190.66063731574
1708,216290.47516943997
1709,278347.33813240175
1710,222721.95682475233
1711,259422.6510086978
1712,258249.35316095938
1713,277100.8940099373
1714,217155.02699313633
1715,205290.1988254137
1716,194450.55172963004
1717,179635.04997689376
1718,134038.64948073513
1719,204901.53199084126
1720,245903.34902138446
1721,172560.57012372784
1722,123657.3948152333
1723,153542.54404065013
1724,220075.43024764326
1725,237826.30498937232
1726,188673.27705773158
1727,160819.907417182
1728,180376.29840867885
1729,167576.49756393372
1730,158219.5837663241
1731,123120.82622811483
1732,130761.21359042835
1733,118183.57891209095
1734,120503.61353160586
1735,130304.52091105335
1736,116582.77192580843
1737,351538.07000276784
1738,217515.45670375729
1739,280869.1192660236
1740,232036.39832990913
1741,201253.69821797294
1742,169277.82688891416
1743,176006.44403137118
1744,296734.2780175294
1745,229803.45700158595
1746,192843.75668040256
1747,219039.44086158217
1748,220411.50060910522
1749,150206.11988886134
1750,125427.48381025772
1751,229933.3945905869
1752,120119.311060334
1753,141380.08671502603
1754,187674.11608251074
1755,166379.36372799333
1756,131239.435990187
1757,121876.38391459861
1758,146480.34414431234
1759,166938.06649328713
1760,160163.62503779383
1761,132313.4334469716
1762,181538.51507794866
1763,170669.9768514908
1764,114536.31924914595
1765,180720.96941942693
1766,176330.31249813695
1767,209291.4687087041
1768,149721.28531843435
1769,177327.56152919476
1770,148291.64667988298
1771,125223.48757922671
1772,131440.1132286071
1773,126158.62055367706
1774,117181.93565083921
1775,137083.13421829633
1776,128438.66105146248
1777,120521.34215596509
1778,136281.94786964857
1779,117432.41312612154
1780,169976.27476251096
1781,128533.27890435669
1782,91954.51782203601
1783,143708.36430862622
1784,109604.084848476
1785,122369.49710981913
1786,139559.5893834203
1787,165386.00465674372
1788,54144.275908975
1789,103652.04743759718
1790,79271.53562007463
1791,179918.42119303494
1792,154825.93086675508
1793,129194.29699185348
1794,151527.94557944557
1795,134283.08140893106
1796,130180.28456858426
1797,116239.06155346747
1798,124033.56901219506
1799,117549.44879281678
1800,131469.78921508824
1801,124293.20594535644
1802,130482.23110174318
1803,147500.10655928252
1804,141859.9677660268
1805,135223.71509863134
1806,119463.20761250546
1807,125878.38590850831
1808,124778.0303148497
1809,119641.73885872168
1810,147075.10832608852
1811,104626.27958734758
1812,96441.22568835114
1813,127524.99036335656
1814,99428.16291926877
1815,52672.54911301384
1816,98297.21658329187
1817,117460.2766758473
1818,147764.0216583347
1819,120438.6904687704
1820,56710.03828372785
1821,110811.00584604446
1822,147433.6675426619
1823,41214.13307780041
1824,140918.73242411955
1825,133250.46393321815
1826,102531.86765057413
1827,105351.11111392378
1828,142483.03985588712
1829,108789.91123205371
1830,141508.46296427105
1831,152263.88971829653
1832,89145.64547911336
1833,143186.22710410974
1834,112156.12369827414
1835,128862.83500652455
1836,128477.05959017103
1837,88569.16484119282
1838,124069.6647877913
1839,93794.93239834945
1840,167476.27635899946
1841,147124.02815236346
1842,84127.98167308705
1843,131226.94451372747
1844,138931.44256928045
1845,135895.46363566435
1846,155897.1090762878
1847,168437.60894184498
1848,50155.88480672566
1849,111488.77808545675
1850,117118.8485936283
1851,155223.17934677843
1852,131133.36086631782
1853,132053.46096113743
1854,175242.70540386048
1855,146463.96984954088
1856,222669.31599899018
1857,160210.06363473443
1858,133466.2015062666
1859,118718.23209528846
1860,150769.0657984274
1861,118112.95155232376
1862,286470.0229074905
1863,282515.6259809253
1864,282515.6259809253
1865,335283.3714347342
1866,332735.13037861045
1867,235024.90031610965
1868,313053.7738168018
1869,205218.60637249576
1870,239004.8679710281
1871,241860.20516503527
1872,174113.9520332505
1873,227847.16438329892
1874,148178.05918273475
1875,199804.6406435323
1876,196270.74677602891
1877,215371.1567787623
1878,205744.72734631677
1879,131641.28502188722
1880,136980.39622441668
1881,243089.2137917433
1882,245059.26200837764
1883,189963.48683319072
1884,207747.36129645124
1885,251914.31744720132
1886,298372.1228260716
1887,210098.63290628826
1888,270723.5743916097
1889,161827.9916458525
1890,128004.72687232403
1891,137265.4437973486
1892,107828.5455767597
1893,137587.01413217396
1894,125479.46334176324
1895,134082.65348243387
1896,129190.91488620959
1897,115910.15248323588
1898,108316.03035028563
1899,158471.5361206593
1900,149292.42119870643
1901,165704.7168284168
1902,133216.94627874347
1903,212143.52917843655
1904,140897.69282321766
1905,196459.92084642572
1906,172213.6853603109
1907,204317.37962160716
1908,110543.63705600132
1909,133195.22460083963
1910,119641.71045061399
1911,201421.86445170522
1912,293460.5845422993
1913,140496.88089259868
1914,60868.067299479764
1915,330561.4616276377
1916,61664.54321492356
1917,250657.12218359095
1918,141501.8243869134
1919,170060.98556886776
1920,139567.66805533695
1921,430782.4554072716
1922,318492.1860566734
1923,215679.98058057285
1924,215361.6633284647
1925,208510.5769943893
1926,396375.4055981195
1927,131327.05147755262
1928,156055.17699529108
1929,123695.00804976177
1930,141033.85011841636
1931,146632.58731305398
1932,136804.60313295806
1933,187523.67565555847
1934,180758.3603666588
1935,174641.91952376973
1936,184222.3401122359
1937,187222.714743712
1938,176663.33406773602
1939,247114.5583157186
1940,188960.94649161538
1941,171955.13644402009
1942,184167.44906040092
1943,206549.35372185835
1944,340368.0730229856
1945,382979.2002383563
1946,160309.35811184387
1947,320001.1835663195
1948,178695.2678338121
1949,238122.20685206747
1950,181435.69328669785
1951,262579.2524917176
1952,217068.12999606648
1953,171342.9583667671
1954,181135.6529436357
1955,135397.90903136545
1956,291176.2816029907
1957,148249.2999404844
1958,315013.8746732594
1959,138258.8716654275
1960,112755.84307483782
1961,120140.76675175386
1962,99088.42077256177
1963,106659.700590627
1964,106660.37040663062
1965,147984.4294734532
1966,139455.47840750904
1967,288818.38742625946
1968,457175.212631178
1969,389824.0650993158
1970,452445.64255250606
1971,443591.39882697363
1972,370883.20965124044
1973,264172.71083791903
1974,319752.20743468544
1975,515247.2229964889
1976,268428.8859839447
1977,379373.54042081954
1978,345978.7488059378
1979,319679.8385050698
1980,197304.95670258236
1981,347484.26705949614
1982,236249.87833233937
1983,217060.0162043427
1984,166095.3598625483
1985,216579.8929063363
1986,213176.4833246288
1987,168347.9264967283
1988,177569.51018715097
1989,188080.3199297315
1990,214958.97524856718
1991,258815.62386773978
1992,211148.39446742024
1993,164483.45256149245
1994,228448.14431211958
1995,184822.0954991922
1996,245853.6102527583
1997,307973.5189410864
1998,344379.5832220144
1999,268380.7704339057
2000,299167.84254634497
2001,276097.07296308473
2002,237583.49947921137
2003,253978.66262563388
2004,275462.48014231236
2005,224756.18430837855
2006,239376.09661481893
2007,244388.8288118475
2008,231680.48350580217
2009,197055.2186459492
2010,194785.86719547422
2011,140215.27477533504
2012,177480.60856089075
2013,179647.976100928
2014,186889.52057958394
2015,197012.35203676092
2016,195466.53510326543
2017,201782.0459550744
2018,125147.19669735896
2019,133835.87539721612
2020,107214.06405519438
2021,105681.21862914058
2022,174317.39912001317
2023,135212.5528749848
2024,257751.72509519593
2025,369873.5085390074
2026,174920.94829803501
2027,157355.70051447878
2028,147676.5270276797
2029,169242.28017788398
2030,274946.77830813965
2031,243574.2136025377
2032,262983.58655409736
2033,265821.60250727506
2034,161497.27098538209
2035,215902.44115762936
2036,191484.95460542093
2037,198971.4816690699
2038,321580.4831066638
2039,226361.33650202272
2040,320987.65284034057
2041,292328.131465454
2042,200239.48546018262
2043,168378.16211326708
2044,170422.1492077737
2045,200154.34092755898
2046,136384.6659070556
2047,144138.18053503754
2048,140621.98755700863
2049,136664.41964369826
2050,182685.94206450088
2051,113482.37691318605
2052,129641.85118435226
2053,147237.1558755943
2054,87954.59959407189
2055,160372.4401495348
2056,144804.5676607329
2057,112727.50475095735
2058,234726.34975795847
2059,131501.35431997804
2060,164510.1096373256
2061,173527.64304967353
2062,130161.4451427254
2063,113262.8752843567
2064,142065.66768387822
2065,123628.55919964009
2066,169793.6472449127
2067,119811.0873766238
2068,121893.99344466339
2069,83530.17546175729
2070,113964.64481247269
2071,99671.07159604561
2072,119380.20407783477
2073,139790.49820850126
2074,184914.70386293036
2075,149256.7287716579
2076,119226.77694743524
2077,154155.2729194457
2078,128267.81083247751
2079,136250.04443768426
2080,118908.51079157856
2081,121809.78480603777
2082,119720.49725446437
2083,139997.51872038335
2084,109652.88562846425
2085,119955.50331123757
2086,133717.65646159198
2087,117417.91373622182
2088,95574.33646281197
2089,79011.66547456945
2090,131657.50225662993
2091,118164.93221832505
2092,129401.70177065997
2093,120851.90996649824
2094,119135.66964490467
2095,151233.36612041696
2096,80473.88353372512
2097,93033.01673062316
2098,152945.38580546778
2099,61899.17566083559
2100,74483.99953075292
2101,117384.17654909633
2102,124068.22075522058
2103,103017.20670055668
2104,135592.77131229997
2105,129409.75786091435
2106,64399.635325598516
2107,201104.97184913032
2108,114052.27752908718
2109,113038.6949583872
2110,138558.09714091197
2111,148059.78917596425
2112,139354.27711374877
2113,118372.73690784242
2114,113490.22723265617
2115,156762.94773113914
2116,119540.45477513997
2117,150077.85639096424
2118,128584.50909406801
2119,113983.11381877838
2120,120866.6312941757
2121,95421.10166706501
2122,108450.46867571358
2123,83961.16294226833
2124,168188.53055970068
2125,125434.62924046439
2126,146558.12906672107
2127,143476.6638949071
2128,133080.24692608704
2129,100304.42902431032
2130,141752.57215303113
2131,145643.6633511997
2132,120368.39402163643
2133,122427.99920682788
2134,121697.37874008284
2135,88148.16033929214
2136,72028.59973272035
2137,110224.23371408164
2138,135127.09059644263
2139,155669.57696104023
2140,139751.97058097686
2141,147347.38899913855
2142,128097.45368253869
2143,142616.59029775363
2144,119019.03131349321
2145,133037.70996014745
2146,167648.86523223732
2147,136539.05308018153
2148,137395.51792536787
2149,150784.5238142133
2150,218591.09778505153
2151,120197.64284630907
2152,172266.68726569996
2153,161871.14790977212
2154,109834.50518333912
2155,140385.91484246918
2156,267404.0159301966
2157,230724.84723095052
2158,241256.8428716542
2159,216287.9323436098
2160,169160.762133636
2161,239610.77550977934
2162,416370.8997482513
2163,360032.6777914538
2164,247522.7044623818
2165,187506.57344119085
2166,155942.8335641281
2167,211962.91496161866
2168,202344.66219832882
2169,194671.88300504468
2170,220931.36719342857
2171,150646.31974724773
2172,132632.3074823001
2173,167542.38660615988
2174,221546.6090500539
2175,291415.16157532844
2176,317105.67222487985
2177,237230.66152686617
2178,209079.30601337005
2179,141123.2404202434
2180,244174.3127176166
2181,190028.3818066548
2182,222505.6054300433
2183,190861.16448547036
2184,125978.4048353776
2185,120941.70152951055
2186,149049.43323265167
2187,157766.68961560243
2188,157672.60448916175
2189,245746.06887224465
2190,81140.68785466361
2191,82494.17363926498
2192,91306.17807993038
2193,101170.26741299727
2194,105291.05136589892
2195,110700.34759810503
2196,102549.85559403148
2197,121260.25568423596
2198,158480.64387151774
2199,177384.48948815494
2200,139316.90009337207
2201,140327.2452142462
2202,206140.13479824783
2203,143807.36361299604
2204,192952.13529021264
2205,109290.14337662232
2206,140477.78376349146
2207,212698.04475430015
2208,233545.49768123883
2209,217772.02028026283
2210,118005.21963739122
2211,118768.85164019851
2212,116760.99251728339
2213,104012.86224260546
2214,135434.94775522102
2215,104358.28786797529
2216,150127.72215577384
2217,84541.53152705857
2218,75058.71493263135
2219,73181.01206991437
2220,74844.06580309983
2221,332333.62464647094
2222,267034.15472877887
2223,306111.608275644
2224,220755.30220283085
2225,121296.85978333016
2226,190852.99909852026
2227,202351.0363149342
2228,263082.2847774286
2229,245794.38940764504
2230,156315.01260739288
2231,216914.54121258098
2232,176994.22621022057
2233,176483.78501825122
2234,248042.81806746396
2235,236521.00661639086
2236,269811.1227361665
2237,356016.8855981018
2238,203441.3686078451
2239,115855.28800972279
2240,164773.20084196815
2241,163957.14522005146
2242,123693.511340659
2243,121723.16619842134
2244,103917.42271469437
2245,98685.99538580966
2246,137757.0313074696
2247,114251.05351567408
2248,123669.71689447365
2249,124077.9553433575
2250,133493.42365695236
2251,119963.58297203072
2252,167356.67483292124
2253,157236.4880874243
2254,174887.33947111858
2255,190185.26515767837
2256,182627.16423203284
2257,200876.50075297794
2258,166458.00237459596
2259,173287.57108457183
2260,157799.98098741221
2261,183127.42354214354
2262,209652.8529328198
2263,360134.69099858124
2264,461501.50943775213
2265,175452.81061674448
2266,288820.8787085758
2267,386207.56636068865
2268,402503.64317578566
2269,139095.93851765292
2270,188976.87873723445
2271,215874.37743744906
2272,198236.25682532275
2273,167095.20929262237
2274,176874.95608959778
2275,158815.33056044165
2276,184590.0419099637
2277,179040.6797733549
2278,147219.61246984906
2279,129641.31757606691
2280,117754.76152211172
2281,170111.09395226848
2282,198559.65094852686
2283,104409.16468885828
2284,114061.73105135454
2285,140400.01701824646
2286,124911.80879511655
2287,348850.6132412428
2288,269979.4694276486
2289,404239.4002584614
2290,447745.55705983646
2291,333646.9371816886
2292,458022.9523320714
2293,484850.9220199666
2294,399914.25739806786
2295,480973.80841496616
2296,270596.3346603702
2297,308752.3396662053
2298,324179.5593207964
2299,425307.43784070364
2300,320603.4290196833
2301,288482.8722197827
2302,235879.92276971892
2303,237715.00041854873
2304,240134.75294241926
2305,184701.2567217236
2306,183981.8235103492
2307,186802.79786030945
2308,215417.07031118218
2309,281704.922693564
2310,222509.78569725467
2311,190670.03953281775
2312,175461.90384378596
2313,170514.12374587712
2314,167796.67514683463
2315,174535.50495364066
2316,194075.54032954952
2317,181366.0993461698
2318,175882.82386723784
2319,180717.29783973758
2320,193965.98628509132
2321,238364.19557141786
2322,165816.20783601375
2323,184069.8696949907
2324,172887.35686471697
2325,208481.34792571032
2326,171393.59787988872
2327,213104.996691718
2328,228942.05067159713
2329,185631.7583950337
2330,177533.8571285372
2331,371060.791295705
2332,416523.192319973
2333,308855.23354476166
2334,258448.5805409992
2335,267458.0427882761
2336,333295.66148663615
2337,213337.66610944946
2338,284184.21731721715
2339,224043.83749769186
2340,409705.7184316693
2341,221595.96408455606
2342,229611.56562713115
2343,220454.41396160497
2344,230451.73007073396
2345,232503.37462988845
2346,225762.5810919247
2347,198671.19904200424
2348,238881.59754969232
2349,176926.02345680108
2350,299650.1303188624
2351,251421.4991747687
2352,255011.3291538678
2353,260984.25028777367
2354,142880.8065509824
2355,152788.72773027234
2356,155536.51455374184
2357,193987.58711779976
2358,202141.8868290673
2359,126926.02926366717
2360,117769.67876596993
2361,145963.86085962967
2362,270634.0113941301
2363,132861.36657905256
2364,152787.49058098576
2365,227399.04073712567
2366,193695.22068421316
2367,221377.35543840978
2368,214242.1898016385
2369,215937.9389113055
2370,168267.77320269478
2371,169384.26484649378
2372,196925.75212129724
2373,283548.87016190134
2374,301502.5670094256
2375,260406.66693431186
2376,281356.82619282464
2377,353809.4816423973
2378,146239.59517722175
2379,198842.33570535277
2380,143441.75140058005
2381,162759.08702738327
2382,197797.46645990928
2383,200799.26789860448
2384,241665.78928344027
2385,162673.43100610026
2386,137372.7899420375
2387,137038.10030189255
2388,99534.10925604156
2389,127026.60689443897
2390,146773.2088484537
2391,141195.75481153856
2392,115403.16115082853
2393,166798.79381175543
2394,146874.0334257614
2395,206820.24335910234
2396,146030.63032965432
2397,208193.52148829057
2398,132769.90445144364
2399,56269.189587181834
2400,54916.55198513954
2401,112339.54897644572
2402,137904.4996881054
2403,135633.84097639116
2404,151445.1693892464
2405,161130.86986063517
2406,144585.32495670154
2407,123830.5936692613
2408,144491.10638596502
2409,123517.90681781466
2410,165889.44664854987
2411,119368.18634082473
2412,154041.76331247663
2413,129950.94902293541
2414,142568.913305812
2415,131009.98936452396
2416,130006.3265099831
2417,135266.9485185534
2418,131113.03974118934
2419,119151.9322895936
2420,128435.5099763357
2421,148557.0874414987
2422,117988.80512100125
2423,129789.0522593558
2424,149518.1521633168
2425,227880.2991160918
2426,125832.7611075848
2427,128314.01534460027
2428,178467.9485063902
2429,114736.85786903316
2430,132277.7475547123
2431,114294.0314447249
2432,144361.10481720767
2433,143974.46487799476
2434,135636.30577641286
2435,150024.60829230762
2436,115778.19497614497
2437,109989.49942771468
2438,129323.9656050517
2439,111582.26227430836
2440,121427.24803281896
2441,94579.4102948213
2442,96054.02461939823
2443,122912.4070986382
2444,124753.72430677018
2445,76884.48258056323
2446,126452.85382317586
2447,186729.9622236829
2448,136132.46498117707
2449,110795.77788934638
2450,145472.3124389263
2451,127881.44340389255
2452,202047.17506119568
2453,91534.14922718631
2454,126254.54793667926
2455,121345.2198656897
2456,137641.40594208025
2457,131897.83810995048
2458,124527.68404994879
2459,114081.98896966643
2460,134145.46698667458
2461,122802.59679180958
2462,137220.6200716367
2463,128526.12885942365
2464,174188.20294365974
2465,139727.55696926155
2466,109714.5606403019
2467,136663.14385479986
2468,76273.13389765644
2469,69745.75039109512
2470,185129.50101689366
2471,207544.03728984675
2472,160180.95179028454
2473,118646.93300507395
2474,81780.91564694549
2475,223254.79397360943
2476,111310.81448474995
2477,133575.11984501456
2478,152299.74490594055
2479,105034.37315513621
2480,156202.37238727324
2481,120807.29208508262
2482,126873.09131177788
2483,114012.0395132782
2484,122329.48682120664
2485,126312.88267433074
2486,159654.3863563411
2487,202189.25469599123
2488,160674.06467450142
2489,150642.0469811819
2490,152524.86637777882
2491,92944.51824777697
2492,187428.83794038094
2493,152182.5591644062
2494,153857.91093494976
2495,77395.28959410157
2496,251003.6069273163
2497,147420.56211519192
2498,110233.38209734723
2499,88996.17625222348
2500,126010.04743224368
2501,138846.55325014485
2502,146507.15543925168
2503,99118.82059059209
2504,166023.80800491123
2505,228503.8379080628
2506,261642.48670589324
2507,295280.9645906972
2508,263227.4207929408
2509,215085.04546062485
2510,217724.16734117104
2511,177370.19500539982
2512,207095.59621687143
2513,213702.3519557262
2514,262840.93365964654
2515,149533.68542260147
2516,177899.8594553745
2517,146659.21851589688
2518,152826.1570075681
2519,221799.89463546703
2520,209791.07612547613
2521,191078.47705949724
2522,221575.5881999435
2523,126482.99000279157
2524,136089.73160079244
2525,148585.13154742887
2526,130200.69032225553
2527,111073.99565991416
2528,134176.83973611577
2529,136922.88877996447
2530,122560.47038335599
2531,257512.51119900137
2532,221643.33768314414
2533,195038.96684787067
2534,230195.27181011948
2535,303814.17587234726
2536,248310.94032500783
2537,239296.36092630838
2538,185176.63991838644
2539,187939.44310385128
2540,177022.25420594422
2541,180720.9047628301
2542,162853.46960036262
2543,126725.606477666
2544,123141.84570285959
2545,137359.13055873202
2546,130611.00590471693
2547,146724.27035916803
2548,152417.03341383734
2549,162419.22226060054
2550,629787.4998355033
2551,139902.7196759598
2552,126528.4092371001
2553,75752.56749472588
2554,102854.25703317011
2555,125966.33298025277
2556,103100.80671251615
2557,111750.90027813005
2558,155746.61905771866
2559,130471.09457049087
2560,144733.1723293997
2561,142142.78866399446
2562,130653.59130353307
2563,148501.96578165126
2564,198428.44520523844
2565,142545.9511197801
2566,161757.41721529773
2567,128657.44137770883
2568,203139.8657415938
2569,195793.06927082432
2570,117896.42910522738
2571,168354.48129418262
2572,153613.87894964108
2573,221630.303520636
2574,251757.4649967354
2575,132973.44187201094
2576,119594.13908446589
2577,164147.10095258045
2578,83875.81098345896
2579,60949.423606681674
2580,120272.74457226442
2581,118098.00052166941
2582,119884.66349978646
2583,278864.05480136024
2584,170432.34555618372
2585,191659.52738252436
2586,219816.03708674185
2587,196847.87406423525
2588,148534.86941151822
2589,150503.86774192052
2590,217945.1448776147
2591,214061.6192770277
2592,219026.36044867313
2593,265221.7544749304
2594,173258.36299745477
2595,204288.41505510622
2596,323439.4036825959
2597,192051.1256415171
2598,286141.5187477972
2599,321360.69738915877
2600,170479.42916253937
2601,158812.95386744305
2602,79739.08834248838
2603,92338.51916408875
2604,86577.0189517386
2605,71890.14493973606
2606,150124.6280775522
2607,197467.79148612998
2608,213791.5471674351
2609,163879.44764312546
2610,112582.93655713106
2611,118175.07671083737
2612,150567.69336730277
2613,131818.09700470592
2614,127782.90114192737
2615,158546.04029009736
2616,143141.1638632879
2617,183417.5384542966
2618,198613.72031865563
2619,189983.10504573543
2620,183547.38672221912
2621,175445.57380337908
2622,186847.32238423364
2623,241313.8322833782
2624,298790.4064845983
2625,291513.448192499
2626,175594.25512947683
2627,166858.89252925312
2628,469345.56612036424
2629,521269.9577289689
2630,362707.0336821461
2631,469884.67581880675
2632,450357.76234540425
2633,320141.48268241785
2634,425144.59267118166
2635,159397.34089835786
2636,177963.12005045658
2637,187473.92866188806
2638,247556.9703217084
2639,187181.62680295843
2640,157008.72423526508
2641,103319.33670207112
2642,196347.50834119826
2643,102048.8933428326
2644,130831.98027995371
2645,109072.08050173198
2646,99088.9007267885
2647,104903.60011001572
2648,141328.97184326296
2649,149746.31057019404
2650,141122.56883678597
2651,143844.62734838974
2652,435480.79148205754
2653,241989.723288483
2654,258568.27458474293
2655,385625.178681532
2656,335797.71777220326
2657,336113.90867496585
2658,278813.3191677112
2659,309193.064897027
2660,350810.0432159831
2661,331099.92311811243
2662,380871.3217979461
2663,273535.7144835666
2664,279257.3903200609
2665,326580.91758660483
2666,297381.7048163166
2667,164788.86745457884
2668,177761.89811262724
2669,178469.46423612308
2670,276942.53948098945
2671,184801.0485856818
2672,189042.0521951195
2673,203252.75633149053
2674,205520.98700837514
2675,167673.12946687176
2676,187420.2218442723
2677,193016.67121559562
2678,263721.18623201293
2679,261679.8017289372
2680,276858.79876303265
2681,439765.984093838
2682,323727.72051895584
2683,556376.9409592086
2684,313038.05991704704
2685,319807.59713239863
2686,252965.46383461237
2687,340566.95800117333
2688,215441.46613414143
2689,211215.54750447941
2690,505524.9595691779
2691,188402.07525447162
2692,136389.2813916009
2693,197464.64087201664
2694,131922.3257004937
2695,191542.9129624084
2696,185728.3845511814
2697,187451.227656066
2698,197882.6916344898
2699,176377.85547054163
2700,161916.72476210975
2701,154906.73200504755
2702,107775.42321021433
2703,128265.68613857117
2704,145093.9521631346
2705,118576.7553559212
2706,119519.83549979399
2707,126565.76348944295
2708,132749.4216388667
2709,108931.58460444194
2710,127672.10440398222
2711,286719.33480755985
2712,406623.9082765714
2713,172877.30187595496
2714,150954.05127837707
2715,169493.4720863016
2716,148594.3853047383
2717,187064.37917151107
2718,229177.6452571054
2719,155506.28676240687
2720,167709.51897482557
2721,137058.47932663455
2722,163986.96567333155
2723,139449.19230621506
2724,130182.63059552005
2725,133061.9460023755
2726,146067.59408062915
2727,181613.9868309441
2728,173661.49337234913
2729,152889.8255603002
2730,139986.2253831735
2731,132499.83408723492
2732,126460.35601929102
2733,157183.06399447937
2734,148776.72419620934
