Id,SalePrice
1752,122275.836
1753,142351.3
1754,179383.45
1755,172465.61
1756,135438.22
1757,122300.68
1758,152510.31
1759,162311.14
1760,157761.14
1761,132603.47
1762,181986.44
1763,169313.83
1764,112762.21
1765,184055.1
1766,167217.88
1767,204292.23
1768,151518.3
1769,180665.22
1770,148999.28
1771,127417.35
1772,136469.19
1773,128731.96
1774,108137.38
1775,139415.28
1776,125956.77
1777,120776.22
1778,137480.94
1779,118130.93
1780,170298.03
1781,132131.0
1782,97894.92
1783,143440.34
1784,104330.84
1785,122936.266
1786,133414.25
1787,178790.45
1788,49950.645
1789,100849.164
1790,88775.79
1791,182997.72
1792,156475.16
1793,126793.64
1794,154549.25
1795,134804.86
1796,128101.805
1797,121810.64
1798,127183.47
1799,119498.74
1800,128563.56
1801,127226.766
1802,134112.86
1803,143048.6
1804,142026.6
1805,134519.08
1806,114844.75
1807,118281.88
1808,116893.69
1809,123853.42
1810,155009.92
1811,115863.95
1812,94439.15
1813,130722.61
1814,100243.94
1815,56499.48
1816,101364.25
1817,128281.02
1818,143520.16
1819,125007.83
1820,44161.76
1821,113054.875
1822,157344.56
1823,35097.957
1824,145431.8
1825,140103.05
1826,102603.93
1827,106441.336
1828,141420.97
1829,103260.82
1830,143351.19
1831,150783.66
1832,85833.76
1833,152030.8
1834,115585.08
1835,134602.58
1836,126646.43
1837,81820.49
1838,119313.336
1839,97372.836
1840,176354.94
1841,140332.19
1842,86366.32
1843,131211.36
1844,141097.0
1845,132880.86
1846,152773.25
1847,171115.28
1848,50027.234
1849,110222.09
1850,120652.73
1851,161196.88
1852,128187.24
1853,135737.33
1854,165702.14
1855,147644.06
1856,212096.77
1857,163861.3
1858,135756.61
1859,117472.49
1860,154326.05
1861,118443.09
1862,296639.97
1863,301384.6
1864,301384.6
1865,312465.75
1866,327556.47
1867,233927.84
1868,309355.72
1869,208580.03
1870,234769.66
1871,238237.48
1872,172564.34
1873,223788.38
1874,144235.62
1875,199692.75
1876,197941.98
1877,217596.89
1878,206292.78
1879,135054.2
1880,138124.1
1881,236216.97
1882,244642.8
1883,195203.6
1884,212112.55
1885,244622.23
1886,301002.2
1887,205542.25
1888,269456.88
1889,153577.08
1890,123490.984
1891,139704.0
1892,111466.54
1893,134663.73
1894,124272.71
1895,135136.55
1896,129480.11
1897,115593.734
1898,104843.25
1899,161059.3
1900,141799.97
1901,169475.67
1902,132243.8
1903,215808.17
1904,137421.88
1905,193201.75
1906,180012.22
1907,200324.42
1908,111494.48
1909,132151.5
1910,120573.37
1911,206098.81
1912,286080.53
1913,161583.86
1914,46977.844
1915,348934.03
1916,60345.594
1917,253445.0
1918,140132.67
1919,160544.36
1920,142947.95
1921,418551.88
1922,319275.2
1923,223336.36
1924,201313.0
1925,206155.31
1926,385300.5
1927,131997.62
1928,158796.89
1929,127049.09
1930,141844.0
1931,138303.12
1932,129441.125
1933,193142.83
1934,184404.47
1935,177551.3
1936,189991.62
1937,186498.33
1938,180281.9
1939,245861.44
1940,183822.28
1941,176466.98
1942,193984.33
1943,202528.44
1944,349503.94
1945,397650.12
1946,151772.28
1947,347808.5
1948,187995.33
1949,243156.5
1950,177368.83
1951,258854.19
1952,214287.19
1953,170559.36
1954,184195.39
1955,128777.26
1956,278411.97
1957,147391.39
1958,305015.5
1959,133602.95
1960,112797.07
1961,120608.266
1962,97960.695
1963,103014.39
1964,111358.9
1965,152803.02
1966,135996.33
1967,291722.88
1968,469743.4
1969,408869.34
1970,461814.25
1971,436478.72
1972,392970.84
1973,264960.66
1974,312568.94
1975,512880.25
1976,265084.03
1977,359337.78
1978,370913.25
1979,344484.97
1980,191454.16
1981,367396.7
1982,242116.4
1983,209283.0
1984,165018.33
1985,220230.11
1986,210798.22
1987,170334.53
1988,180694.36
1989,189149.1
1990,216988.03
1991,272565.4
1992,213721.48
1993,167206.19
1994,223875.53
1995,180666.42
1996,239369.17
1997,311630.75
1998,351887.8
1999,263171.44
2000,306180.03
2001,270848.22
2002,237468.62
2003,261847.42
2004,275268.62
2005,209959.25
2006,237457.73
2007,244905.64
2008,230934.5
2009,200178.58
2010,190351.33
2011,144849.83
2012,176915.98
2013,184156.97
2014,185266.89
2015,196234.19
2016,201519.05
2017,199421.69
2018,121502.125
2019,137568.28
2020,107397.086
2021,112142.94
2022,181060.56
2023,134963.81
2024,238757.84
2025,374039.1
2026,174241.06
2027,162763.2
2028,148229.69
2029,176209.3
2030,286727.1
2031,251315.28
2032,281087.7
2033,268097.44
2034,164024.47
2035,218313.36
2036,181532.7
2037,188645.47
2038,326681.53
2039,210478.97
2040,318684.22
2041,281839.03
2042,206768.4
2043,168418.61
2044,159278.78
2045,207150.16
2046,135610.88
2047,147630.39
2048,136911.55
2049,142183.72
2050,178857.64
2051,113081.36
2052,130967.164
2053,148392.7
2054,86169.445
2055,159675.98
2056,144002.2
2057,113689.25
2058,232513.0
2059,128088.99
2060,170012.48
2061,174626.23
2062,131521.31
2063,112202.38
2064,146299.94
2065,124033.125
2066,175720.2
2067,126199.625
2068,112782.03
2069,82960.4
2070,109762.11
2071,93838.234
2072,114304.695
2073,140462.36
2074,172931.6
2075,152272.17
2076,122353.34
2077,152880.73
2078,127358.1
2079,141527.44
2080,122878.234
2081,117216.83
2082,129890.97
2083,138331.52
2084,110087.43
2085,122088.914
2086,127081.164
2087,119802.445
2088,96651.21
2089,79714.47
2090,129807.93
2091,128622.07
2092,128883.55
2093,123898.56
2094,113340.22
2095,144695.47
2096,76287.91
2097,96220.91
2098,154107.1
2099,59997.54
2100,96355.42
2101,115062.16
2102,112990.81
2103,104915.09
2104,125963.72
2105,135943.4
2106,68359.4
2107,206154.62
2108,116630.734
2109,115912.62
2110,129918.83
2111,150561.23
2112,134048.12
2113,129361.0
2114,114603.24
2115,159503.22
2116,112123.89
2117,148293.83
2118,122573.3
2119,107638.19
2120,123994.484
2121,108535.51
2122,114890.38
2123,73401.62
2124,167346.72
2125,133230.97
2126,151571.14
2127,145895.94
2128,138251.8
2129,97473.47
2130,134731.31
2131,141965.7
2132,119183.91
2133,121086.42
2134,123844.125
2135,85962.04
2136,77282.26
2137,110305.34
2138,135507.86
2139,157879.28
2140,142878.2
2141,146768.11
2142,132357.53
2143,143714.16
2144,112771.29
2145,134873.62
2146,163514.89
2147,124387.22
2148,138871.11
2149,157028.88
2150,232612.22
2151,113815.4
2152,174154.3
2153,180067.48
2154,114479.47
2155,138754.9
2156,261219.86
2157,227015.4
2158,235658.53
2159,208935.1
2160,160971.38
2161,241935.33
2162,399655.4
2163,342256.78
2164,243432.5
2165,186977.4
2166,150885.9
2167,210073.7
2168,213040.83
2169,195193.3
2170,225601.52
2171,154934.33
2172,134872.88
2173,162467.9
2174,219615.58
2175,288924.84
2176,326437.03
2177,236500.62
2178,207039.36
2179,144068.45
2180,229563.22
2181,186166.25
2182,215738.58
2183,193133.03
2184,131036.13
2185,120685.43
2186,151427.98
2187,150520.19
2188,156746.61
2189,232669.86
2190,80487.945
2191,76556.2
2192,96881.08
2193,99315.9
2194,104291.24
2195,108349.664
2196,109614.06
2197,115091.836
2198,157194.72
2199,174161.19
2200,141279.38
2201,138514.77
2202,213726.19
2203,141101.25
2204,204566.08
2205,105630.805
2206,146282.64
2207,198420.75
2208,237998.47
2209,216220.22
2210,119615.016
2211,113497.46
2212,113868.49
2213,108880.0
2214,137466.25
2215,108308.95
2216,154812.94
2217,90050.9
2218,66302.6
2219,63974.105
2220,68508.02
2221,349614.97
2222,254505.75
2223,294656.25
2224,221377.0
2225,119246.414
2226,189497.9
2227,209255.94
2228,263459.28
2229,252028.86
2230,170453.53
2231,210576.44
2232,185116.94
2233,177004.75
2234,246765.1
2235,239329.89
2236,272619.6
2237,365586.6
2238,198202.58
2239,114900.38
2240,160273.64
2241,167646.33
2242,126852.805
2243,123386.016
2244,110304.09
2245,101516.86
2246,144016.28
2247,117529.57
2248,125581.31
2249,126241.03
2250,130059.805
2251,124292.84
2252,171350.72
2253,160979.8
2254,176702.66
2255,196878.2
2256,184160.84
2257,200778.84
2258,169336.88
2259,178478.36
2260,162754.28
2261,170559.52
2262,208190.69
2263,355126.56
2264,456058.62
2265,166270.14
2266,304433.3
2267,396838.88
2268,407008.9
2269,143633.1
2270,182033.17
2271,220173.39
2272,195450.45
2273,165322.19
2274,174925.03
2275,171608.47
2276,188798.31
2277,187767.0
2278,143459.08
2279,129578.7
2280,117428.65
2281,175937.14
2282,195043.7
2283,102664.14
2284,110696.58
2285,140475.53
2286,123800.94
2287,351330.12
2288,269805.4
2289,399760.2
2290,447625.75
2291,342724.3
2292,431253.97
2293,503801.56
2294,414696.1
2295,462763.06
2296,274150.9
2297,313455.62
2298,331122.47
2299,418567.0
2300,324405.78
2301,286875.4
2302,238567.66
2303,236986.72
2304,237671.27
2305,189304.08
2306,195192.86
2307,190260.12
2308,208318.64
2309,284237.75
2310,219658.86
2311,194557.86
2312,167891.1
2313,175954.36
2314,173865.9
2315,177681.27
2316,202697.38
2317,187537.42
2318,182068.08
2319,176608.16
2320,201715.11
2321,252171.14
2322,161564.66
2323,178339.97
2324,163913.75
2325,206031.66
2326,165631.34
2327,215059.89
2328,227604.95
2329,187072.0
2330,180801.19
2331,354209.97
2332,394455.94
2333,316261.5
2334,257528.08
2335,256269.94
2336,327647.6
2337,217138.12
2338,284192.75
2339,216097.94
2340,413733.88
2341,200238.72
2342,231410.97
2343,222250.25
2344,239127.36
2345,230895.36
2346,218565.23
2347,202695.0
2348,236315.64
2349,162578.3
2350,289996.1
2351,250474.11
2352,256268.8
2353,269591.2
2354,140913.89
2355,149971.25
2356,155048.7
2357,201851.08
2358,199681.11
2359,129211.59
2360,118453.7
2361,143239.78
2362,276707.03
2363,134916.6
2364,157766.69
2365,240711.39
2366,179099.0
2367,210824.14
2368,218894.56
2369,210478.64
2370,173402.67
2371,170320.03
2372,200843.48
2373,285027.34
2374,318402.28
2375,254667.12
2376,300252.44
2377,398755.3
2378,148668.22
2379,207529.06
2380,145277.75
2381,158555.02
2382,196515.6
2383,191820.98
2384,240217.27
2385,160353.44
2386,136354.88
2387,139903.88
2388,95554.21
2389,126235.26
2390,141983.72
2391,138403.06
2392,117432.01
2393,164430.61
2394,146548.16
2395,213218.6
2396,150327.69
2397,206398.44
2398,125164.98
2399,53361.883
2400,57421.035
2401,107522.695
2402,142005.11
2403,129818.266
2404,153236.58
2405,164178.27
2406,137625.64
2407,129813.625
2408,141096.84
2409,122837.61
2410,165304.52
2411,121919.16
2412,156782.8
2413,131739.56
2414,146338.6
2415,128725.63
2416,127603.37
2417,133436.86
2418,129412.38
2419,119915.63
2420,130117.97
2421,149902.12
2422,113779.734
2423,123984.305
2424,147468.38
2425,194222.25
2426,120705.516
2427,140071.5
2428,182710.06
2429,116026.945
2430,135566.1
2431,111704.83
2432,143596.72
2433,144842.19
2434,138941.52
2435,146730.27
2436,109360.36
2437,112974.19
2438,127762.47
2439,111000.016
2440,118861.96
2441,93468.2
2442,94619.88
2443,120290.555
2444,126317.31
2445,71475.62
2446,131668.06
2447,196946.7
2448,142480.48
2449,104195.46
2450,144647.48
2451,135989.58
2452,205336.28
2453,91556.53
2454,138710.61
2455,114482.586
2456,135748.86
2457,129833.2
2458,118900.6
2459,113370.305
2460,134063.83
2461,125805.62
2462,139670.5
2463,130339.055
2464,174729.06
2465,141980.95
2466,104659.16
2467,135821.8
2468,85460.07
2469,74550.234
2470,185053.66
2471,209204.42
2472,148248.31
2473,125412.29
2474,90154.34
2475,220797.64
2476,111419.664
2477,134829.88
2478,150905.97
2479,97708.6
2480,151373.81
2481,125180.336
2482,130400.42
2483,114991.195
2484,118789.62
2485,122345.516
2486,148362.53
2487,175279.2
2488,156496.45
2489,149326.45
2490,151627.56
2491,92434.375
2492,189565.78
2493,152226.05
2494,152854.75
2495,76449.27
2496,233385.25
2497,150647.61
2498,111560.17
2499,88990.94
2500,127874.39
2501,146666.88
2502,149354.2
2503,105053.945
2504,162412.45
2505,226918.5
2506,260492.9
2507,276547.75
2508,259909.73
2509,213631.23
2510,214588.9
2511,175573.11
2512,210017.62
2513,215384.16
2514,277570.4
2515,148540.58
2516,170222.92
2517,142521.73
2518,153565.66
2519,219665.72
2520,200441.83
2521,187874.52
2522,222474.19
2523,126853.52
2524,135232.6
2525,149321.44
2526,131782.83
2527,104924.18
2528,131308.22
2529,134524.48
2530,115227.29
2531,260060.2
2532,221972.39
2533,195115.53
2534,216278.98
2535,302012.88
2536,248146.34
2537,237758.73
2538,180237.06
2539,183568.53
2540,175308.9
2541,181889.94
2542,166127.94
2543,123981.27
2544,121912.11
2545,134099.14
2546,126133.336
2547,142777.67
2548,144760.16
2549,162253.47
2550,206610.45
2551,141923.4
2552,125183.76
2553,73229.15
2554,106421.586
2555,128195.75
2556,104074.84
2557,116362.35
2558,153997.83
2559,135794.69
2560,147023.36
2561,137659.03
2562,133785.36
2563,146945.6
2564,191069.27
2565,148850.23
2566,165793.31
2567,123773.33
2568,206768.72
2569,201604.17
2570,118324.39
2571,174049.39
2572,158940.97
2573,220112.92
2574,265357.16
2575,130032.87
2576,118627.55
2577,169656.1
2578,81546.44
2579,70036.23
2580,124192.44
2581,111478.75
2582,109539.58
2583,275396.9
2584,163366.69
2585,190189.56
2586,208296.55
2587,192311.02
2588,152158.5
2589,153284.55
2590,234974.89
2591,223010.08
2592,216626.22
2593,254639.66
2594,174458.31
2595,206369.39
2596,322469.0
2597,190976.27
2598,282709.16
2599,317145.88
2600,176106.48
2601,151238.1
2602,80429.26
2603,97426.98
2604,84399.41
2605,69464.63
2606,148066.27
2607,190193.66
2608,205431.61
2609,160567.22
2610,113279.78
2611,130593.08
2612,150483.67
2613,127591.234
2614,125828.07
2615,153717.92
2616,139056.28
2617,178908.69
2618,185559.97
2619,188770.25
2620,185747.67
2621,176699.5
2622,183441.02
2623,245489.98
2624,292776.3
2625,317695.62
2626,170338.45
2627,161803.48
2628,493176.4
2629,568017.9
2630,379770.12
2631,467477.97
2632,476244.56
2633,327060.16
2634,412361.2
2635,157270.98
2636,179216.42
2637,184600.48
2638,246545.98
2639,184436.11
2640,153794.11
2641,106237.66
2642,205734.05
2643,100520.51
2644,127543.64
2645,107895.18
2646,97242.45
2647,99646.73
2648,143295.31
2649,150526.36
2650,137409.78
2651,145961.03
2652,438133.0
2653,245081.75
2654,255666.31
2655,363232.8
2656,322272.34
2657,341530.25
2658,283705.25
2659,313466.44
2660,348784.88
2661,339119.0
2662,343324.88
2663,272275.16
2664,282810.88
2665,336631.7
2666,298545.9
2667,164772.33
2668,176268.67
2669,180329.92
2670,287917.25
2671,182653.69
2672,189155.67
2673,219254.89
2674,208306.67
2675,161972.36
2676,189723.28
2677,194582.48
2678,257865.36
2679,265589.9
2680,280504.1
2681,412162.62
2682,333162.78
2683,526286.4
2684,312968.28
2685,343823.53
2686,264733.34
2687,333241.94
2688,210603.4
2689,197982.23
2690,484332.8
2691,199201.28
2692,131427.52
2693,195858.61
2694,129316.92
2695,191104.16
2696,190344.38
2697,192748.8
2698,198145.66
2699,178724.52
2700,161637.38
2701,156219.25
2702,107299.83
2703,123156.95
2704,145447.25
2705,119001.0
2706,122095.27
2707,124070.65
2708,133273.81
2709,112114.68
2710,125044.69
2711,302818.44
2712,361209.97
2713,161073.16
2714,147357.08
2715,168285.28
2716,148300.12
2717,179927.64
2718,235718.69
2719,155593.19
2720,170012.81
2721,138187.58
2722,165855.84
2723,141641.02
2724,131776.42
2725,137803.5
2726,140756.17
2727,176369.56
2728,174414.23
2729,151727.97
2730,145470.5
2731,130472.94
2732,123554.11
2733,155647.11
2734,133951.11
2735,134198.33
2736,137695.16
2737,124479.086
2738,127475.18
2739,162207.39
2740,143910.45
2741,148625.56
2742,158576.66
2743,154416.92
2744,158414.97
2745,140700.6
2746,136966.33
2747,152183.62
2748,119818.375
2749,126886.26
2750,135529.8
2751,133934.2
2752,212615.44
2753,149406.48
2754,219622.58
2755,126309.336
2756,101904.63
2757,69274.64
2758,86594.375
2759,155660.36
2760,117783.305
2761,145370.5
2762,140591.64
2763,187148.95
2764,155828.61
2765,274085.94
2766,135365.97
2767,89632.14
2768,125307.02
2769,131043.57
2770,141535.6
2771,113878.016
2772,112153.8
2773,168050.9
2774,137089.02
2775,115309.3
2776,135815.2
2777,148031.73
2778,112017.69
2779,137292.0
2780,99758.43
2781,100083.99
2782,89176.88
2783,110352.4
2784,128299.45
2785,122668.61
2786,77903.88
2787,117696.086
2788,75679.93
2789,175799.14
2790,93787.51
2791,115302.69
2792,44304.57
2793,189842.47
2794,106623.49
2795,126677.6
2796,104322.01
2797,204791.17
2798,122913.17
2799,127245.21
2800,62197.594
2801,110260.83
2802,134638.39
2803,170052.25
2804,137377.1
2805,102363.92
2806,71487.25
2807,160616.47
2808,158290.77
2809,132339.95
2810,136270.23
2811,150308.47
2812,147758.39
2813,158563.11
2814,151758.11
2815,104284.26
2816,248658.62
2817,150766.95
2818,126680.02
2819,163183.52
2820,145484.64
2821,111404.516
2822,212685.33
2823,270125.34
2824,197229.6
2825,156971.11
2826,132101.17
2827,132091.34
2828,221886.89
2829,224639.28
2830,218325.16
2831,178494.89
2832,249007.4
2833,293636.16
2834,218168.75
2835,207473.05
2836,191263.66
2837,145151.64
2838,145563.16
2839,180020.17
2840,197135.23
2841,199786.06
2842,223988.03
2843,154141.1
2844,160000.47
2845,123158.51
2846,216887.73
2847,201745.4
2848,223601.19
2849,203738.64
2850,263086.84
2851,228416.62
2852,226901.77
2853,250730.95
2854,143794.19
2855,204717.92
2856,199757.25
2857,183112.23
2858,198256.33
2859,129549.61
2860,123339.195
2861,122056.49
2862,193130.56
2863,127669.85
2864,233179.31
2865,138814.78
2866,131138.58
2867,96455.445
2868,98248.05
2869,117809.38
2870,124988.164
2871,75213.64
2872,48166.39
2873,99856.22
2874,138679.73
2875,120447.2
2876,161840.48
2877,139916.95
2878,167734.16
2879,137274.08
2880,89629.37
2881,153167.64
2882,176732.94
2883,188870.92
2884,198425.67
2885,195133.4
2886,229126.38
2887,86100.6
2888,132480.66
2889,52396.91
2890,85021.195
2891,135181.84
2892,37716.105
2893,80698.1
2894,44827.125
2895,319259.3
2896,273024.72
2897,210868.08
2898,149659.12
2899,209778.5
2900,160806.27
2901,214746.92
2902,195647.9
2903,343774.94
2904,364819.25
2905,96666.56
2906,213666.48
2907,112308.164
2908,134104.0
2909,137665.97
2910,73221.87
2911,79447.82
2912,144798.83
2913,89371.8
2914,71547.73
2915,80872.17
2916,82884.78
2917,166798.33
2918,116642.69
2919,226805.3
